iter	Logloss
123	0.008502468903
124	0.008461764487
125	0.008297697687
126	0.008151803546
127	0.008079709169
128	0.008028008089
129	0.007960838545
130	0.007901797345
131	0.007856140793
132	0.007753810598
133	0.007652471025
134	0.007615269022
135	0.00747613803
136	0.007386236243
137	0.00733037038
138	0.00719258325
139	0.007110415259
140	0.007053174725
141	0.006949150464
142	0.006871003257
143	0.006799698295
144	0.006752936589
145	0.006670876254
146	0.006551906478
147	0.006541664462
148	0.006485693157
149	0.00644630129
150	0.006428498308
151	0.006389414969
152	0.006297136283
153	0.006214689467
154	0.006214669039
155	0.006214647605
156	0.006204008257
157	0.00616271498
158	0.006107451496
159	0.006053345376
160	0.006039274759
161	0.00595650786
162	0.005929462809
163	0.005810820779
164	0.005766747971
165	0.005732655695
166	0.005650606463
167	0.005650606463
168	0.005621973206
169	0.005568682933
170	0.005501587652
171	0.005421915201
172	0.005397097446
173	0.005335730383
174	0.005307197789
175	0.005240306952
176	0.005197236086
177	0.005187567771
178	0.005130676971
179	0.005063089684
180	0.005043125835
181	0.005003770044
182	0.004934330485
183	0.004874974066
184	0.004856890699
185	0.004821975398
186	0.004783582489
187	0.004758409197
188	0.004712125812
189	0.004643974232
190	0.004605806715
191	0.004526750614
192	0.004507473975
193	0.004499163191
194	0.004447208662
195	0.004447208662
196	0.00441156496
197	0.004347620547
198	0.004332123419
199	0.004300268888
200	0.004284600054
201	0.004231531365
202	0.004160819793
203	0.004142328309
204	0.004112571215
205	0.004085891999
206	0.004039630652
207	0.00399273038
208	0.003977126972
209	0.003887161436
210	0.003854931092
211	0.003854931092
212	0.003854931092
213	0.003854931142
214	0.003832946016
215	0.003758065149
216	0.003730362589
217	0.003730362589
218	0.003730328829
219	0.003730295806
220	0.003730261994
221	0.003730261994
222	0.003671803636
223	0.003650087474
224	0.003614522279
225	0.003614522279
226	0.003614522279
227	0.003614522279
228	0.003614522279
229	0.003614522279
230	0.003614522279
231	0.003614522279
232	0.003614522279
233	0.003614522279
234	0.003614505214
235	0.003614505214
236	0.003614467387
237	0.003614467387
238	0.003614467387
239	0.003614454556
240	0.003614454556
241	0.003614417424
242	0.003614417424
243	0.003614368578
244	0.003614352972
245	0.003614352108
246	0.003614311102
247	0.003614311102
248	0.003614314339
249	0.003614314339
250	0.003614314339
251	0.003614314339
252	0.003614314339
253	0.003614314339
254	0.003614314339
255	0.003614314339
256	0.003614314339
257	0.003614314339
258	0.003614293224
259	0.003614295127
260	0.003614295127
261	0.003614295127
262	0.00361428888
263	0.00361428888
264	0.00361428888
265	0.003614276259
266	0.003614276259
267	0.003614276259
268	0.003614276259
269	0.003614268058
270	0.003614235261
271	0.003614235261
272	0.003614235261
273	0.003614235261
274	0.003614235261
275	0.003614235261
276	0.003614235261
277	0.003614235261
278	0.003614235261
279	0.003614239438
280	0.003614227001
281	0.003614227001
282	0.003614227001
283	0.003614227001
284	0.003614227001
285	0.003614227001
286	0.003614227001
287	0.003614227001
288	0.003614215706
289	0.003614215706
290	0.003614215706
291	0.003614215706
292	0.003614215706
293	0.003614214884
294	0.003614214884
295	0.003614214884
296	0.003614214884
297	0.003614206104
298	0.003614206104
299	0.003614206104
300	0.003614206104
301	0.003614206104
302	0.003614206104
303	0.003614201157
304	0.003614201157
305	0.003614201157
306	0.003614201157
307	0.003614201157
308	0.003614201157
309	0.003614201157
310	0.003614201157
311	0.003614201157
312	0.003614201157
313	0.003614201157
314	0.003614201157
315	0.003614201157
316	0.003614201157
317	0.003614201157
318	0.003614194834
319	0.003614194834
320	0.003614194834
321	0.003614181752
322	0.003614170096
323	0.003614170096
324	0.003614170096
325	0.003614170096
326	0.003614170096
327	0.003614170096
328	0.003614170096
329	0.003614170096
330	0.003614170096
331	0.003614170096
332	0.003614170096
333	0.003614170096
334	0.003614170096
335	0.003614170096
336	0.003614170096
337	0.003614170096
338	0.003614170096
339	0.00361417387
340	0.003614150138
341	0.003614150138
342	0.003614150138
343	0.003614150138
344	0.003614150138
345	0.003614150138
346	0.003614150138
347	0.003614150138
348	0.003614146759
349	0.003614146759
350	0.003614146759
351	0.003614146759
352	0.003614146759
353	0.003614146759
354	0.003614146759
355	0.003614146759
356	0.003614146759
357	0.003614146759
358	0.003614146759
359	0.003614146759
360	0.003614146759
361	0.003614146759
362	0.003614146759
363	0.003614146759
364	0.003614146759
365	0.003614142691
366	0.003614131706
367	0.003614124964
368	0.003614123329
369	0.003614131002
370	0.003614118884
371	0.003614110608
372	0.003614097249
373	0.003614084495
374	0.003614091354
375	0.003614088059
376	0.003614088059
377	0.003614088059
378	0.003614088059
379	0.003614088059
380	0.003614088059
381	0.003614088059
382	0.003614088059
383	0.003614057509
384	0.003614046004
385	0.003614016226
386	0.003614026943
387	0.003614008411
388	0.003613993686
389	0.003614001652
390	0.00361399605
391	0.003613989459
392	0.003613989459
393	0.003613957493
394	0.003613957493
395	0.003613960394
396	0.003613934415
397	0.003613939053
398	0.003613910365
399	0.003613877543
400	0.003613865376
401	0.003613833024
402	0.003613796101
403	0.0036138012
404	0.003613768068
405	0.003613742525
406	0.003613741988
407	0.003613746357
408	0.003613717192
409	0.003613707506
410	0.00361369268
411	0.003613696563
412	0.003613668563
413	0.003613657787
414	0.003613687598
415	0.003613644102
416	0.00361361663
417	0.003613616504
418	0.003613634743
419	0.003613634743
420	0.003613634743
421	0.003613564748
422	0.003613564748
423	0.003613560337
424	0.003613560337
425	0.003613540882
426	0.003613540882
427	0.003613546383
428	0.003613546383
429	0.003613499901
430	0.003613499901
431	0.003613495633
432	0.003613462853
433	0.003613468111
434	0.003613478073
435	0.003613433084
436	0.003613412488
437	0.003613378811
438	0.003613366509
439	0.003613343583
440	0.00361337331
441	0.003613336187
442	0.003613343147
443	0.003613325428
444	0.003613332128
445	0.003613306669
446	0.00361329565
447	0.003613301788
448	0.003613309922
449	0.003613299709
450	0.003613281025
451	0.003613268623
452	0.003613271684
453	0.003613280472
454	0.003613232707
455	0.003613234602
456	0.003613237176
457	0.003613221612
458	0.003613201076
459	0.003613202636
460	0.003613196766
461	0.003601403048
462	0.003601403048
463	0.003601403048
464	0.003601403048
465	0.003601403048
466	0.003601339744
467	0.003601345371
468	0.003601301262
469	0.003601268977
470	0.003601267333
471	0.003601267333
472	0.003601231392
473	0.003601231392
474	0.003601231392
475	0.003601215434
476	0.003601181849
477	0.003570029288
478	0.003544129029
479	0.003544104518
480	0.003544099377
481	0.003544101382
482	0.003544075227
483	0.003544075227
484	0.003501915419
485	0.003454691106
486	0.003429552867
487	0.003403612918
488	0.00337459287
489	0.00334885662
490	0.003293026069
491	0.003293026069
492	0.003267849053
493	0.003205044418
494	0.003205044418
495	0.003205041106
496	0.003192026612
497	0.003163260458
498	0.003132442931
499	0.003132438898
500	0.003114705198
501	0.003114705198
502	0.003114742992
503	0.003114704284
504	0.003114751822
505	0.003114700032
506	0.00311472202
507	0.003114724544
508	0.003114668569
509	0.003114668569
510	0.003114715328
511	0.003114655923
512	0.003114686431
513	0.003114659261
514	0.003114650925
515	0.003114615697
516	0.003114603186
517	0.003114683294
518	0.003114659806
519	0.003114614582
520	0.003114586372
521	0.003114641232
522	0.003114641232
523	0.003114641232
524	0.003101642528
525	0.003101642528
526	0.003101642528
527	0.003101642528
528	0.003101642528
529	0.003101642528
530	0.003101642528
531	0.003101642528
532	0.003101642528
533	0.003101642528
534	0.003101642528
535	0.003101642528
536	0.003101642528
537	0.003101642528
538	0.003101642528
539	0.003101642528
540	0.003101642528
541	0.003101642528
542	0.003101642528
543	0.003101642528
544	0.003101642528
545	0.003101642528
546	0.003101642528
547	0.003101642528
548	0.003101642528
549	0.003101642528
550	0.003101613279
551	0.003101613279
552	0.003101613279
553	0.003101613279
554	0.003101601304
555	0.00310159966
556	0.00310159966
557	0.00310159966
558	0.00310159966
559	0.00310159966
560	0.00310159966
561	0.003101650427
562	0.003101622042
563	0.003101617874
564	0.003101589656
565	0.003101537078
566	0.003101532692
567	0.003101533094
568	0.003101514914
569	0.003101567719
570	0.003101581027
571	0.003101537656
572	0.003101485614
573	0.003101473262
574	0.003101476659
575	0.003101463074
576	0.003101463074
577	0.003101463074
578	0.003101463074
579	0.003101463074
580	0.003101463074
581	0.003101463074
582	0.003101463074
583	0.003101463074
584	0.003101463074
585	0.003101463074
586	0.003101463074
587	0.003101463074
588	0.003101463074
589	0.003101463074
590	0.003101463074
591	0.003101463074
592	0.003101463074
593	0.003101463074
594	0.003101463074
595	0.003101463074
596	0.003101463074
597	0.003101463074
598	0.003101463074
599	0.003101463074
600	0.003101463074
601	0.003101463074
602	0.003101463074
603	0.003101463074
604	0.003101463074
605	0.003101463074
606	0.003101510319
607	0.003101510319
608	0.003101510319
609	0.003101510319
610	0.003101510319
611	0.003101510319
612	0.003101510319
613	0.003101510319
614	0.003101510319
615	0.003101510319
616	0.003101510319
617	0.003101510319
618	0.003101510319
619	0.003101510319
620	0.003101510319
621	0.003101510319
622	0.003101510319
623	0.003101510319
624	0.003101510319
625	0.003101510319
626	0.003101510319
627	0.003101510319
628	0.003101510319
629	0.003101510319
630	0.003101510319
631	0.003101510319
632	0.003101510319
633	0.003101510319
634	0.003101510319
635	0.003101510319
636	0.003101510319
637	0.003101510319
638	0.003101510319
639	0.003101510319
640	0.003101510319
641	0.003101510319
642	0.003101510319
643	0.003101510319
644	0.003101510319
645	0.003101510319
646	0.003101493304
647	0.003101493304
648	0.003101493304
649	0.003101493304
650	0.003101493304
651	0.003101493304
652	0.003101493304
653	0.003101493304
654	0.003101430109
655	0.003101430109
656	0.003101430109
657	0.003101430109
658	0.003101430109
659	0.003101430109
660	0.003101430109
661	0.003101430109
662	0.003101430109
663	0.003101430109
664	0.003101430109
665	0.003101430109
666	0.003101430109
667	0.003101430109
668	0.003101430109
669	0.003101430109
670	0.003101430109
671	0.003101430109
672	0.003101430109
673	0.003101430109
674	0.003101430109
675	0.003101430109
676	0.003101430109
677	0.003101430109
678	0.003101430109
679	0.003101430109
680	0.003101430109
681	0.003101430109
682	0.003101430109
683	0.003101430109
684	0.003101430109
685	0.003101430109
686	0.003101430109
687	0.003101430109
688	0.003101430109
689	0.003101430109
690	0.003101430109
691	0.003101430109
692	0.003101430109
693	0.003101430109
694	0.003101430109
695	0.003101430109
696	0.003101414655
697	0.003101414655
698	0.003101414655
699	0.003101414655
700	0.003101414655
701	0.003101414655
702	0.003101414655
703	0.003101414655
704	0.003080055976
705	0.003080039271
706	0.003080039271
707	0.003080039271
708	0.003080039271
709	0.003080039271
710	0.003080039271
711	0.003080039271
712	0.003080039271
713	0.003080039271
714	0.003080039271
715	0.003080039271
716	0.003080039271
717	0.003080039271
718	0.003080039271
719	0.003080039271
720	0.003080039271
721	0.003080039271
722	0.003080039271
723	0.003080039271
724	0.003080039271
725	0.003080039271
726	0.003080039271
727	0.003080039271
728	0.003080039271
729	0.003080039271
730	0.003080039271
731	0.003080039271
732	0.003080039271
733	0.003080039271
734	0.003080039271
735	0.003080039271
736	0.003080039271
737	0.003080039271
738	0.003080039271
739	0.003080039271
740	0.003080039271
741	0.003080039271
742	0.003080039271
743	0.003080039271
744	0.003080039271
745	0.003080039271
746	0.003080039271
747	0.003080039271
748	0.003080039271
749	0.003080039271
750	0.003080039271
751	0.003080039271
752	0.003080039271
753	0.003080039271
754	0.003080039271
755	0.003080039271
756	0.003080039271
757	0.003080039271
758	0.003080039271
759	0.003080039271
760	0.003080039271
761	0.003080039271
762	0.003080039271
763	0.003080039271
764	0.003080039271
765	0.003080039271
766	0.003080039271
767	0.003080039271
768	0.003080039271
769	0.003080039271
770	0.003080039271
771	0.003080039271
772	0.003080039271
773	0.003080039271
774	0.003080039271
775	0.003080039271
776	0.003080039271
777	0.003080039271
778	0.003080039271
779	0.003080039271
780	0.003080039271
781	0.003080039271
782	0.003080039271
783	0.003080039271
784	0.003080039271
785	0.003080039271
786	0.003080039271
787	0.003080039271
788	0.003080039271
789	0.003080039271
790	0.003080039271
791	0.003080039271
792	0.003080039271
793	0.003080039271
794	0.003080039271
795	0.003080039271
796	0.003080039271
797	0.003080039271
798	0.003080039271
799	0.003080039271
800	0.003080039271
801	0.003080039271
802	0.003080039271
803	0.003080039271
804	0.003080039271
805	0.003080039271
806	0.003080039271
807	0.003080039271
808	0.003080039271
809	0.003080039271
810	0.003080039271
811	0.003080039271
812	0.003080039271
813	0.003080039271
814	0.003080039271
815	0.003080039271
816	0.003080039271
817	0.003080039271
818	0.003080039271
819	0.003080039271
820	0.003080039271
821	0.003080039271
822	0.003080039271
823	0.003080039271
824	0.003080039271
825	0.003080039271
826	0.003080039271
827	0.003080039271
828	0.003080039271
829	0.003080039271
830	0.003080039271
831	0.003080039271
832	0.003080039271
833	0.003080039271
834	0.003080039271
835	0.003080039271
836	0.003080039271
837	0.003080039271
838	0.003080039271
839	0.003080039271
840	0.003080039271
841	0.003080039271
842	0.003080039271
843	0.003080039271
844	0.003080039271
845	0.003080039271
846	0.003080039271
847	0.003080039271
848	0.003080039271
849	0.003080039271
850	0.003080039271
851	0.003080039271
852	0.003080039271
853	0.003080039271
854	0.003080039271
855	0.003080039271
856	0.003080039271
857	0.003080039271
858	0.003080039271
859	0.003080039271
860	0.003080039271
861	0.003080039271
862	0.003080039271
863	0.003080039271
864	0.003080039271
865	0.003080039271
866	0.003080039271
867	0.003080039271
868	0.003080039271
869	0.003080039271
870	0.003080039271
871	0.003080039271
872	0.003080039271
873	0.003080039271
874	0.003080039271
875	0.003080039271
876	0.003080039271
877	0.003080039271
878	0.003080039271
879	0.003080039271
880	0.003080039271
881	0.003080039271
882	0.003080039271
883	0.003080039271
884	0.003080039271
885	0.003080039271
886	0.003080039271
887	0.003080039271
888	0.003080039271
889	0.003080039271
890	0.003080039271
891	0.003080039271
892	0.003080039271
893	0.003080002877
894	0.003080002877
895	0.003080002877
896	0.003080002877
897	0.003080002877
898	0.003080002877
899	0.003080002877
900	0.003080002877
901	0.003080002877
902	0.003080002877
903	0.003080002877
904	0.003080002877
905	0.003080002877
906	0.003080002877
907	0.003080002877
908	0.003080002877
909	0.003080002877
910	0.003080002877
911	0.003080002877
912	0.003080002877
913	0.003080002877
914	0.003080002877
915	0.003080002877
916	0.003080002877
917	0.003080002877
918	0.003080002877
919	0.003080002877
920	0.003080002877
921	0.003080002877
922	0.003080002877
923	0.003080002877
924	0.003080002877
925	0.003080002877
926	0.003080002877
927	0.003080002877
928	0.003080002877
929	0.003080002877
930	0.003080002877
931	0.003080002877
932	0.003080002877
933	0.003080002877
934	0.003080002877
935	0.003080011766
936	0.003080031573
937	0.003080031573
938	0.003080031573
939	0.003080031573
940	0.003080031573
941	0.003080031573
942	0.003080031573
943	0.003080031573
944	0.003080031573
945	0.003080031573
946	0.003080031573
947	0.003079970525
948	0.003079970525
949	0.003079970525
950	0.003079970525
951	0.003079970525
952	0.003079970525
953	0.003079970525
954	0.003079970525
955	0.003079970525
956	0.003079970525
957	0.003065329504
958	0.003065329504
959	0.003047087302
960	0.003047087302
961	0.003032078307
962	0.002981577937
963	0.002981577937
964	0.002981577937
965	0.002981577937
966	0.002981525149
967	0.002981525149
968	0.002981525149
969	0.00297405359
970	0.002940272014
971	0.00294023619
972	0.002903630395
973	0.002859164883
974	0.002825467373
975	0.002825467373
976	0.002817075407
977	0.002817054082
978	0.002817056212
979	0.002817069721
980	0.00281707679
981	0.002817067902
982	0.002817067902
983	0.002816994887
984	0.002816994887
985	0.002816995583
986	0.002816983432
987	0.002817032388
988	0.002817028447
989	0.002817028447
990	0.002797219516
991	0.002782937907
992	0.002782937907
993	0.002782937907
994	0.002782937907
995	0.002782937907
996	0.002782937907
997	0.002782937907
998	0.002782937907
999	0.002782937907
0838
